Programme...:	MICH
Date........:	   202020-02-
Heure.......:	     2 11:41:
Colonnes....:	            3
Lignes......:	         3047
D�calage....:	           17
Commentaires:	
P.abs.i.(mp):	 1.5539400E+5	P.cal.i.(�m):	-5.1395313E+1	V_min___(mV):	 3.3988765E+5	
P.abs.f.(mp):	 2.1631400E+5	P.cal.f.(�m):	 5.5304531E+2	V_max___(mV):	 6.9614068E+4	
Nbre_de_pts_:	 3.0470000E+3	D�lai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+1	
Source......:	na	
Filtre......:	g	
D�tecteur...:	fg
�ch._du_pico:	f	
Temps___(ms):	Pos.cal.(�m):	Tension_(mV):	
 1.0843294E+7	-5.1395313E+1	 1.9711773E+2	
 1.0843374E+7	-5.1196875E+1	 1.7953102E+2	
 1.0843454E+7	-5.0998437E+1	 2.7992183E+2	
 1.0843534E+7	-5.0800000E+1	 1.2286273E+2	
 1.0843614E+7	-5.0601562E+1	 1.3690767E+2	
 1.0843694E+7	-5.0403125E+1	 1.6805081E+2	
 1.0843774E+7	-5.0204687E+1	 1.2811431E+2	
 1.0843854E+7	-5.0006250E+1	 2.5280899E+2	
 1.0843934E+7	-4.9807812E+1	 1.5669273E+2	
 1.0844014E+7	-4.9609375E+1	 1.1089399E+2	
 1.0844094E+7	-4.9410938E+1	 2.4926722E+2	
 1.0844174E+7	-4.9212500E+1	 1.2738153E+2	
 1.0844254E+7	-4.9014063E+1	 1.2493894E+2	
 1.0844334E+7	-4.8815625E+1	 2.8786027E+2	
 1.0844414E+7	-4.8617187E+1	 1.6841720E+2	
 1.0844494E+7	-4.8418750E+1	 1.1858818E+2	
 1.0844574E+7	-4.8220312E+1	 2.9005861E+2	
 1.0844654E+7	-4.8021875E+1	 2.5158769E+2	
 1.0844734E+7	-4.7823437E+1	 1.4338055E+2	
 1.0844814E+7	-4.7625000E+1	 2.2166586E+2	
 1.0844894E+7	-4.7426563E+1	 2.1543722E+2	
 1.0844974E+7	-4.7228125E+1	 2.1983391E+2	
 1.0845054E+7	-4.7029688E+1	 3.0569124E+2	
 1.0845134E+7	-4.6831250E+1	 1.8124084E+2	
 1.0845214E+7	-4.6632812E+1	 2.8089887E+2	
 1.0845294E+7	-4.6434375E+1	 2.6685393E+2	
 1.0845374E+7	-4.6235937E+1	 1.0881779E+2	
 1.0845454E+7	-4.6037500E+1	 3.0630189E+2	
 1.0845534E+7	-4.5839062E+1	 2.9457742E+2	
 1.0845614E+7	-4.5640625E+1	 1.2628236E+2	
 1.0845694E+7	-4.5442188E+1	 2.8944796E+2	
 1.0845774E+7	-4.5243750E+1	 2.2447485E+2	
 1.0845854E+7	-4.5045313E+1	 2.6819736E+2	
 1.0845934E+7	-4.4846875E+1	 2.9360038E+2	
 1.0846014E+7	-4.4648437E+1	 1.6817294E+2	
 1.0846094E+7	-4.4450000E+1	 2.4902296E+2	
 1.0846174E+7	-4.4251562E+1	 2.8737175E+2	
 1.0846254E+7	-4.4053125E+1	 1.5388373E+2	
 1.0846334E+7	-4.3854687E+1	 3.0031753E+2	
 1.0846414E+7	-4.3656250E+1	 1.9443087E+2	
 1.0846494E+7	-4.3457813E+1	 2.0359062E+2	
 1.0846574E+7	-4.3259375E+1	 2.6795310E+2	
 1.0846654E+7	-4.3060938E+1	 2.4169517E+2	
 1.0846734E+7	-4.2862500E+1	 2.3571080E+2	
 1.0846814E+7	-4.2664062E+1	 2.7613580E+2	
 1.0846894E+7	-4.2465625E+1	 1.0478749E+2	
 1.0846974E+7	-4.2267187E+1	 2.4267220E+2	
 1.0847054E+7	-4.2068750E+1	 2.8749388E+2	
 1.0847134E+7	-4.1870312E+1	 1.2029800E+2	
 1.0847214E+7	-4.1671875E+1	 2.3607719E+2	
 1.0847294E+7	-4.1473438E+1	 1.3886175E+2	
 1.0847374E+7	-4.1275000E+1	 2.2813874E+2	
 1.0847454E+7	-4.1076563E+1	 2.9738641E+2	
 1.0847534E+7	-4.0878125E+1	 1.2652662E+2	
 1.0847614E+7	-4.0679687E+1	 1.8551539E+2	
 1.0847694E+7	-4.0481250E+1	 2.8969222E+2	
 1.0847774E+7	-4.0282812E+1	 2.1311675E+2	
 1.0847854E+7	-4.0084375E+1	 2.3851979E+2	
 1.0847934E+7	-3.9885937E+1	 1.2237421E+2	
 1.0848014E+7	-3.9687500E+1	 2.4987787E+2	
 1.0848094E+7	-3.9489063E+1	 2.7271616E+2	
 1.0848174E+7	-3.9290625E+1	 1.0600879E+2	
 1.0848254E+7	-3.9092188E+1	 2.9653150E+2	
 1.0848334E+7	-3.8893750E+1	 1.3690767E+2	
 1.0848414E+7	-3.8695312E+1	 2.8810453E+2	
 1.0848494E+7	-3.8496875E+1	 2.2117734E+2	
 1.0848574E+7	-3.8298437E+1	 1.1968735E+2	
 1.0848654E+7	-3.8100000E+1	 3.0801171E+2	
 1.0848734E+7	-3.7901562E+1	 1.0124572E+2	
 1.0848814E+7	-3.7703125E+1	 2.6929653E+2	
 1.0848894E+7	-3.7504688E+1	 1.2420616E+2	
 1.0848974E+7	-3.7306250E+1	 2.2435272E+2	
 1.0849054E+7	-3.7107813E+1	 2.0334636E+2	
 1.0849134E+7	-3.6909375E+1	 8.9643382E+1	
 1.0849214E+7	-3.6710937E+1	 2.5317538E+2	
 1.0849294E+7	-3.6512500E+1	 1.5571567E+2	
 1.0849374E+7	-3.6314062E+1	 2.1299462E+2	
 1.0849454E+7	-3.6115625E+1	 3.0434781E+2	
 1.0849534E+7	-3.5917187E+1	 1.7513435E+2	
 1.0849614E+7	-3.5718750E+1	 1.0906205E+2	
 1.0849694E+7	-3.5520313E+1	 2.6282364E+2	
 1.0849774E+7	-3.5321875E+1	 2.2325355E+2	
 1.0849854E+7	-3.5123438E+1	 1.8600391E+2	
 1.0849934E+7	-3.4925000E+1	 2.6673180E+2	
 1.0850014E+7	-3.4726562E+1	 1.7562287E+2	
 1.0850094E+7	-3.4528125E+1	 1.4997557E+2	
 1.0850174E+7	-3.4329687E+1	 2.7747923E+2	
 1.0850254E+7	-3.4131250E+1	 2.6160234E+2	
 1.0850334E+7	-3.3932812E+1	 1.9943820E+2	
 1.0850414E+7	-3.3734375E+1	 3.0056179E+2	
 1.0850494E+7	-3.3535938E+1	 1.6023450E+2	
 1.0850574E+7	-3.3337500E+1	 1.5925746E+2	
 1.0850654E+7	-3.3139063E+1	 2.0884220E+2	
 1.0850734E+7	-3.2940625E+1	 3.0276012E+2	
 1.0850814E+7	-3.2742187E+1	 9.9047385E+1	
 1.0850894E+7	-3.2543750E+1	 3.0385929E+2	
 1.0850974E+7	-3.2345312E+1	 1.6744016E+2	
 1.0851054E+7	-3.2146875E+1	 1.2029800E+2	
 1.0851134E+7	-3.1948438E+1	 1.9833903E+2	
 1.0851214E+7	-3.1750000E+1	 2.9469955E+2	
 1.0851294E+7	-3.1551562E+1	 1.1919883E+2	
 1.0851374E+7	-3.1353125E+1	 3.1057644E+2	
 1.0851454E+7	-3.1154688E+1	 1.6573034E+2	
 1.0851534E+7	-3.0956250E+1	 1.1052760E+2	
 1.0851614E+7	-3.0757812E+1	 2.7369320E+2	
 1.0851694E+7	-3.0559375E+1	 2.9921836E+2	
 1.0851774E+7	-3.0360937E+1	 1.4399120E+2	
 1.0851854E+7	-3.0162500E+1	 2.8969222E+2	
 1.0851934E+7	-2.9964063E+1	 1.5937959E+2	
 1.0852014E+7	-2.9765625E+1	 1.1651197E+2	
 1.0852094E+7	-2.9567187E+1	 2.3033708E+2	
 1.0852174E+7	-2.9368750E+1	 3.0935514E+2	
 1.0852254E+7	-2.9170313E+1	 1.0661944E+2	
 1.0852334E+7	-2.8971875E+1	 2.2862726E+2	
 1.0852414E+7	-2.8773437E+1	 1.7073767E+2	
 1.0852494E+7	-2.8575000E+1	 1.4106008E+2	
 1.0852574E+7	-2.8376562E+1	 2.8163165E+2	
 1.0852654E+7	-2.8178125E+1	 2.1580361E+2	
 1.0852734E+7	-2.7979688E+1	 1.1150464E+2	
 1.0852814E+7	-2.7781250E+1	 2.2655106E+2	
 1.0852894E+7	-2.7582812E+1	 1.2738153E+2	
 1.0852974E+7	-2.7384375E+1	 2.1030776E+2	
 1.0853054E+7	-2.7185938E+1	 3.0227160E+2	
 1.0853134E+7	-2.6987500E+1	 1.0381045E+2	
 1.0853214E+7	-2.6789062E+1	 1.7000489E+2	
 1.0853294E+7	-2.6590625E+1	 2.8346360E+2	
 1.0853374E+7	-2.6392187E+1	 1.3434294E+2	
 1.0853454E+7	-2.6193750E+1	 2.7467024E+2	
 1.0853534E+7	-2.5995313E+1	 1.0600879E+2	
 1.0853614E+7	-2.5796875E+1	 1.5144113E+2	
 1.0853694E+7	-2.5598437E+1	 2.5647289E+2	
 1.0853774E+7	-2.5400000E+1	 1.4460185E+2	
 1.0853854E+7	-2.5201563E+1	 9.2452370E+1	
 1.0853934E+7	-2.5003125E+1	 2.2191012E+2	
 1.0854014E+7	-2.4804687E+1	 8.6468004E+1	
 1.0854094E+7	-2.4606250E+1	 2.4328285E+2	
 1.0854174E+7	-2.4407812E+1	 1.8197362E+2	
 1.0854254E+7	-2.4209375E+1	 1.3361016E+2	
 1.0854334E+7	-2.4010938E+1	 1.9174401E+2	
 1.0854414E+7	-2.3812500E+1	 1.8026380E+2	
 1.0854494E+7	-2.3614062E+1	 1.1089399E+2	
 1.0854574E+7	-2.3415625E+1	 2.5928187E+2	
 1.0854654E+7	-2.3217188E+1	 2.6844162E+2	
 1.0854734E+7	-2.3018750E+1	 2.7027357E+2	
 1.0854814E+7	-2.2820312E+1	 1.3324377E+2	
 1.0854894E+7	-2.2621875E+1	 2.8297508E+2	
 1.0854974E+7	-2.2423437E+1	 2.6099169E+2	
 1.0855054E+7	-2.2225000E+1	 1.7391305E+2	
 1.0855134E+7	-2.2026563E+1	 2.2496337E+2	
 1.0855214E+7	-2.1828125E+1	 2.3925257E+2	
 1.0855294E+7	-2.1629687E+1	 1.4215925E+2	
 1.0855374E+7	-2.1431250E+1	 1.1993161E+2	
 1.0855454E+7	-2.1232813E+1	 2.5598437E+2	
 1.0855534E+7	-2.1034375E+1	 1.5498289E+2	
 1.0855614E+7	-2.0835937E+1	 1.2225208E+2	
 1.0855694E+7	-2.0637500E+1	 3.0153883E+2	
 1.0855774E+7	-2.0439062E+1	 3.0642402E+2	
 1.0855854E+7	-2.0240625E+1	 1.3104543E+2	
 1.0855934E+7	-2.0042188E+1	 2.9689789E+2	
 1.0856014E+7	-1.9843750E+1	 2.9897410E+2	
 1.0856094E+7	-1.9645312E+1	 1.2286273E+2	
 1.0856174E+7	-1.9446875E+1	 2.0872007E+2	
 1.0856254E+7	-1.9248438E+1	 2.9750854E+2	
 1.0856334E+7	-1.9050000E+1	 1.2310699E+2	
 1.0856414E+7	-1.8851562E+1	 9.2452370E+1	
 1.0856494E+7	-1.8653125E+1	 2.7931118E+2	
 1.0856574E+7	-1.8454687E+1	 1.3593063E+2	
 1.0856654E+7	-1.8256250E+1	 1.1480215E+2	
 1.0856734E+7	-1.8057813E+1	 3.0227160E+2	
 1.0856814E+7	-1.7859375E+1	 2.9836345E+2	
 1.0856894E+7	-1.7660937E+1	 1.3031265E+2	
 1.0856974E+7	-1.7462500E+1	 3.0569124E+2	
 1.0857054E+7	-1.7264063E+1	 3.0385929E+2	
 1.0857134E+7	-1.7065625E+1	 1.0087933E+2	
 1.0857214E+7	-1.6867187E+1	 2.3510015E+2	
 1.0857294E+7	-1.6668750E+1	 3.0068392E+2	
 1.0857374E+7	-1.6470312E+1	 1.3006839E+2	
 1.0857454E+7	-1.6271875E+1	 1.1174890E+2	
 1.0857534E+7	-1.6073438E+1	 3.1301907E+2	
 1.0857614E+7	-1.5875000E+1	 9.6482657E+1	
 1.0857694E+7	-1.5676562E+1	 1.0210063E+2	
 1.0857774E+7	-1.5478125E+1	 3.0202734E+2	
 1.0857854E+7	-1.5279687E+1	 2.3961896E+2	
 1.0857934E+7	-1.5081250E+1	 1.0576453E+2	
 1.0858014E+7	-1.4882812E+1	 2.8553981E+2	
 1.0858094E+7	-1.4684375E+1	 1.9113337E+2	
 1.0858174E+7	-1.4485938E+1	 1.3348803E+2	
 1.0858254E+7	-1.4287500E+1	 3.0056179E+2	
 1.0858334E+7	-1.4089063E+1	 2.7760136E+2	
 1.0858414E+7	-1.3890625E+1	 1.0124572E+2	
 1.0858494E+7	-1.3692187E+1	 3.1277481E+2	
 1.0858574E+7	-1.3493750E+1	 2.1934539E+2	
 1.0858654E+7	-1.3295312E+1	 1.5876894E+2	
 1.0858734E+7	-1.3096875E+1	 2.8981435E+2	
 1.0858814E+7	-1.2898437E+1	 2.8382999E+2	
 1.0858894E+7	-1.2700000E+1	 1.0625305E+2	
 1.0858974E+7	-1.2501563E+1	 2.0200293E+2	
 1.0859054E+7	-1.2303125E+1	 1.9320957E+2	
 1.0859134E+7	-1.2104688E+1	 1.3593063E+2	
 1.0859214E+7	-1.1906250E+1	 2.7515876E+2	
 1.0859294E+7	-1.1707812E+1	 1.8246214E+2	
 1.0859374E+7	-1.1509375E+1	 9.8680995E+1	
 1.0859454E+7	-1.1310937E+1	 2.0786516E+2	
 1.0859534E+7	-1.1112500E+1	 1.7330240E+2	
 1.0859614E+7	-1.0914062E+1	 2.1042989E+2	
 1.0859694E+7	-1.0715625E+1	 3.2376650E+2	
 1.0859774E+7	-1.0517188E+1	 1.8234001E+2	
 1.0859854E+7	-1.0318750E+1	 1.1089399E+2	
 1.0859934E+7	-1.0120313E+1	 3.0251586E+2	
 1.0860014E+7	-9.9218750E+0	 1.4338055E+2	
 1.0860094E+7	-9.7234375E+0	 2.7601367E+2	
 1.0860174E+7	-9.5250000E+0	 2.0615534E+2	
 1.0860254E+7	-9.3265625E+0	 8.9765511E+1	
 1.0860334E+7	-9.1281250E+0	 3.0434781E+2	
 1.0860414E+7	-8.9296875E+0	 2.4145091E+2	
 1.0860494E+7	-8.7312500E+0	 1.0967270E+2	
 1.0860574E+7	-8.5328125E+0	 2.8321934E+2	
 1.0860654E+7	-8.3343750E+0	 1.1199316E+2	
 1.0860734E+7	-8.1359375E+0	 2.6563263E+2	
 1.0860814E+7	-7.9375000E+0	 2.1897899E+2	
 1.0860894E+7	-7.7390625E+0	 1.0368832E+2	
 1.0860974E+7	-7.5406250E+0	 2.6404494E+2	
 1.0861054E+7	-7.3421875E+0	 1.2664875E+2	
 1.0861134E+7	-7.1437500E+0	 2.9421103E+2	
 1.0861214E+7	-6.9453125E+0	 1.9308744E+2	
 1.0861294E+7	-6.7468750E+0	 1.1077186E+2	
 1.0861374E+7	-6.5484375E+0	 2.8028822E+2	
 1.0861454E+7	-6.3500000E+0	 1.8307279E+2	
 1.0861534E+7	-6.1515625E+0	 1.1846605E+2	
 1.0861614E+7	-5.9531250E+0	 2.4328285E+2	
 1.0861694E+7	-5.7546875E+0	 1.0503175E+2	
 1.0861774E+7	-5.5562500E+0	 2.0713238E+2	
 1.0861854E+7	-5.3578125E+0	 2.8273082E+2	
 1.0861934E+7	-5.1593750E+0	 1.4838788E+2	
 1.0862014E+7	-4.9609375E+0	 1.3043478E+2	
 1.0862094E+7	-4.7625000E+0	 2.3680997E+2	
 1.0862174E+7	-4.5640625E+0	 1.4081582E+2	
 1.0862254E+7	-4.3656250E+0	 2.5378603E+2	
 1.0862334E+7	-4.1671875E+0	 2.9592085E+2	
 1.0862414E+7	-3.9687500E+0	 1.3812897E+2	
 1.0862494E+7	-3.7703125E+0	 1.8917929E+2	
 1.0862574E+7	-3.5718750E+0	 2.8908157E+2	
 1.0862654E+7	-3.3734375E+0	 1.1321446E+2	
 1.0862734E+7	-3.1750000E+0	 2.9152417E+2	
 1.0862814E+7	-2.9765625E+0	 2.8505129E+2	
 1.0862894E+7	-2.7781250E+0	 1.0210063E+2	
 1.0862974E+7	-2.5796875E+0	 1.7769907E+2	
 1.0863054E+7	-2.3812500E+0	 3.1961408E+2	
 1.0863134E+7	-2.1828125E+0	 1.1199316E+2	
 1.0863214E+7	-1.9843750E+0	 3.0385929E+2	
 1.0863294E+7	-1.7859375E+0	 2.8016609E+2	
 1.0863374E+7	-1.5875000E+0	 1.0026868E+2	
 1.0863454E+7	-1.3890625E+0	 1.4191499E+2	
 1.0863534E+7	-1.1906250E+0	 3.0459207E+2	
 1.0863614E+7	-9.9218750E-1	 1.0442110E+2	
 1.0863694E+7	-7.9375000E-1	 2.9970688E+2	
 1.0863774E+7	-5.9531250E-1	 2.5109917E+2	
 1.0863854E+7	-3.9687500E-1	 1.6047876E+2	
 1.0863934E+7	-1.9843750E-1	 1.0478749E+2	
 1.0864014E+7	 0.0000000E+0	 3.0544698E+2	
 1.0864094E+7	 1.9843750E-1	 2.4328285E+2	
 1.0864174E+7	 3.9687500E-1	 2.2068882E+2	
 1.0864254E+7	 5.9531250E-1	 2.8273082E+2	
 1.0864334E+7	 7.9375000E-1	 1.6267709E+2	
 1.0864414E+7	 9.9218750E-1	 1.6157793E+2	
 1.0864494E+7	 1.1906250E+0	 2.8248656E+2	
 1.0864574E+7	 1.3890625E+0	 2.8553981E+2	
 1.0864654E+7	 1.5875000E+0	 1.5766977E+2	
 1.0864734E+7	 1.7859375E+0	 2.8651685E+2	
 1.0864814E+7	 1.9843750E+0	 2.0395701E+2	
 1.0864894E+7	 2.1828125E+0	 1.1064973E+2	
 1.0864974E+7	 2.3812500E+0	 2.4584758E+2	
 1.0865054E+7	 2.5796875E+0	 2.4560332E+2	
 1.0865134E+7	 2.7781250E+0	 1.3324377E+2	
 1.0865214E+7	 2.9765625E+0	 3.0288225E+2	
 1.0865294E+7	 3.1750000E+0	 1.1602345E+2	
 1.0865374E+7	 3.3734375E+0	 1.4154860E+2	
 1.0865454E+7	 3.5718750E+0	 2.9836345E+2	
 1.0865534E+7	 3.7703125E+0	 1.0576453E+2	
 1.0865614E+7	 3.9687500E+0	 1.7024915E+2	
 1.0865694E+7	 4.1671875E+0	 1.7794333E+2	
 1.0865774E+7	 4.3656250E+0	 9.5749877E+1	
 1.0865854E+7	 4.5640625E+0	 2.7564728E+2	
 1.0865934E+7	 4.7625000E+0	 1.7440157E+2	
 1.0866014E+7	 4.9609375E+0	 1.5632634E+2	
 1.0866094E+7	 5.1593750E+0	 2.0615534E+2	
 1.0866174E+7	 5.3578125E+0	 1.9821690E+2	
 1.0866254E+7	 5.5562500E+0	 1.0161211E+2	
 1.0866334E+7	 5.7546875E+0	 3.0740106E+2	
 1.0866414E+7	 5.9531250E+0	 2.8993648E+2	
 1.0866494E+7	 6.1515625E+0	 1.1468002E+2	
 1.0866574E+7	 6.3500000E+0	 2.7979970E+2	
 1.0866654E+7	 6.5484375E+0	 3.3988765E+2	
 1.0866734E+7	 6.7468750E+0	 1.2054226E+2	
 1.0866814E+7	 6.9453125E+0	 3.1240842E+2	
 1.0866894E+7	 7.1437500E+0	 2.7589154E+2	
 1.0866974E+7	 7.3421875E+0	 1.2994626E+2	
 1.0867054E+7	 7.5406250E+0	 8.2437716E+1	
 1.0867134E+7	 7.7390625E+0	 3.1533954E+2	
 1.0867214E+7	 7.9375000E+0	 6.9614068E+1	
 1.0867294E+7	 8.1359375E+0	 1.0979483E+2	
 1.0867374E+7	 8.3343750E+0	 2.8028822E+2	
 1.0867454E+7	 8.5328125E+0	 2.4792379E+2	
 1.0867534E+7	 8.7312500E+0	 1.3153395E+2	
 1.0867614E+7	 8.9296875E+0	 2.5635076E+2	
 1.0867694E+7	 9.1281250E+0	 3.1045431E+2	
 1.0867774E+7	 9.3265625E+0	 1.8063019E+2	
 1.0867854E+7	 9.5250000E+0	 2.6160234E+2	
 1.0867934E+7	 9.7234375E+0	 2.2789448E+2	
 1.0868014E+7	 9.9218750E+0	 1.9833903E+2	
 1.0868094E+7	 1.0120313E+1	 9.8070346E+1	
 1.0868174E+7	 1.0318750E+1	 1.4643380E+2	
 1.0868254E+7	 1.0517188E+1	 2.0981924E+2	
 1.0868334E+7	 1.0715625E+1	 1.0136785E+2	
 1.0868414E+7	 1.0914062E+1	 2.2838300E+2	
 1.0868494E+7	 1.1112500E+1	 2.4706888E+2	
 1.0868574E+7	 1.1310937E+1	 2.6221299E+2	
 1.0868654E+7	 1.1509375E+1	 1.0026868E+2	
 1.0868734E+7	 1.1707812E+1	 3.0911088E+2	
 1.0868814E+7	 1.1906250E+1	 2.8089887E+2	
 1.0868894E+7	 1.2104688E+1	 1.7256962E+2	
 1.0868974E+7	 1.2303125E+1	 1.4032730E+2	
 1.0869054E+7	 1.2501563E+1	 3.1021005E+2	
 1.0869134E+7	 1.2700000E+1	 9.4040059E+1	
 1.0869214E+7	 1.2898437E+1	 8.3536886E+1	
 1.0869294E+7	 1.3096875E+1	 2.4389350E+2	
 1.0869374E+7	 1.3295312E+1	 1.1321446E+2	
 1.0869454E+7	 1.3493750E+1	 1.4044943E+2	
 1.0869534E+7	 1.3692187E+1	 2.7772349E+2	
 1.0869614E+7	 1.3890625E+1	 2.6844162E+2	
 1.0869694E+7	 1.4089063E+1	 9.1841720E+1	
 1.0869774E+7	 1.4287500E+1	 3.0190521E+2	
 1.0869854E+7	 1.4485938E+1	 2.5635076E+2	
 1.0869934E+7	 1.4684375E+1	 1.1211529E+2	
 1.0870014E+7	 1.4882812E+1	 2.6709819E+2	
 1.0870094E+7	 1.5081250E+1	 3.3255985E+2	
 1.0870174E+7	 1.5279687E+1	 9.6482657E+1	
 1.0870254E+7	 1.5478125E+1	 1.3055691E+2	
 1.0870334E+7	 1.5676562E+1	 2.9286760E+2	
 1.0870414E+7	 1.5875000E+1	 1.3837323E+2	
 1.0870494E+7	 1.6073438E+1	 1.4460185E+2	
 1.0870574E+7	 1.6271875E+1	 2.4218369E+2	
 1.0870654E+7	 1.6470312E+1	 1.3727406E+2	
 1.0870734E+7	 1.6668750E+1	 1.2188569E+2	
 1.0870814E+7	 1.6867187E+1	 2.3595506E+2	
 1.0870894E+7	 1.7065625E+1	 1.0625305E+2	
 1.0870974E+7	 1.7264063E+1	 1.8808012E+2	
 1.0871054E+7	 1.7462500E+1	 2.7344894E+2	
 1.0871134E+7	 1.7660937E+1	 2.2813874E+2	
 1.0871214E+7	 1.7859375E+1	 1.0405471E+2	
 1.0871294E+7	 1.8057813E+1	 2.9421103E+2	
 1.0871374E+7	 1.8256250E+1	 1.1150464E+2	
 1.0871454E+7	 1.8454687E+1	 2.5048852E+2	
 1.0871534E+7	 1.8653125E+1	 2.9274547E+2	
 1.0871614E+7	 1.8851562E+1	 1.8075232E+2	
 1.0871694E+7	 1.9050000E+1	 1.6047876E+2	
 1.0871774E+7	 1.9248438E+1	 3.1839278E+2	
 1.0871854E+7	 1.9446875E+1	 1.0442110E+2	
 1.0871934E+7	 1.9645312E+1	 2.7063996E+2	
 1.0872014E+7	 1.9843750E+1	 2.8944796E+2	
 1.0872094E+7	 2.0042188E+1	 9.8925255E+1	
 1.0872174E+7	 2.0240625E+1	 1.7159258E+2	
 1.0872254E+7	 2.0439062E+1	 3.1827065E+2	
 1.0872334E+7	 2.0637500E+1	 1.3177821E+2	
 1.0872414E+7	 2.0835937E+1	 3.0276012E+2	
 1.0872494E+7	 2.1034375E+1	 1.9369809E+2	
 1.0872574E+7	 2.1232813E+1	 1.0319980E+2	
 1.0872654E+7	 2.1431250E+1	 2.8578407E+2	
 1.0872734E+7	 2.1629687E+1	 1.6829507E+2	
 1.0872814E+7	 2.1828125E+1	 1.4106008E+2	
 1.0872894E+7	 2.2026563E+1	 2.6148021E+2	
 1.0872974E+7	 2.2225000E+1	 1.0539814E+2	
 1.0873054E+7	 2.2423437E+1	 2.5867122E+2	
 1.0873134E+7	 2.2621875E+1	 2.3400098E+2	
 1.0873214E+7	 2.2820312E+1	 1.0332193E+2	
 1.0873294E+7	 2.3018750E+1	 2.6514411E+2	
 1.0873374E+7	 2.3217188E+1	 1.0356619E+2	
 1.0873454E+7	 2.3415625E+1	 2.9494381E+2	
 1.0873534E+7	 2.3614062E+1	 2.8260869E+2	
 1.0873614E+7	 2.3812500E+1	 1.0588666E+2	
 1.0873694E+7	 2.4010938E+1	 1.9247679E+2	
 1.0873774E+7	 2.4209375E+1	 2.9042500E+2	
 1.0873854E+7	 2.4407812E+1	 9.8925255E+1	
 1.0873934E+7	 2.4606250E+1	 3.0337077E+2	
 1.0874014E+7	 2.4804687E+1	 1.9601856E+2	
 1.0874094E+7	 2.5003125E+1	 1.0942844E+2	
 1.0874174E+7	 2.5201563E+1	 1.6304348E+2	
 1.0874254E+7	 2.5400000E+1	 2.9433316E+2	
 1.0874334E+7	 2.5598437E+1	 1.2799218E+2	
 1.0874414E+7	 2.5796875E+1	 3.1521741E+2	
 1.0874494E+7	 2.5995313E+1	 1.6475330E+2	
 1.0874574E+7	 2.6193750E+1	 1.0319980E+2	
 1.0874654E+7	 2.6392187E+1	 2.8749388E+2	
 1.0874734E+7	 2.6590625E+1	 2.7931118E+2	
 1.0874814E+7	 2.6789062E+1	 1.2017587E+2	
 1.0874894E+7	 2.6987500E+1	 3.0434781E+2	
 1.0874974E+7	 2.7185938E+1	 1.6585247E+2	
 1.0875054E+7	 2.7384375E+1	 1.0136785E+2	
 1.0875134E+7	 2.7582812E+1	 2.5183195E+2	
 1.0875214E+7	 2.7781250E+1	 3.1179777E+2	
 1.0875294E+7	 2.7979688E+1	 1.2957987E+2	
 1.0875374E+7	 2.8178125E+1	 2.0823155E+2	
 1.0875454E+7	 2.8376562E+1	 2.4022961E+2	
 1.0875534E+7	 2.8575000E+1	 1.0454323E+2	
 1.0875614E+7	 2.8773437E+1	 2.4047387E+2	
 1.0875694E+7	 2.8971875E+1	 2.6954079E+2	
 1.0875774E+7	 2.9170313E+1	 1.3519785E+2	
 1.0875854E+7	 2.9368750E+1	 1.3202247E+2	
 1.0875934E+7	 2.9567187E+1	 2.1519296E+2	
 1.0876014E+7	 2.9765625E+1	 1.1663410E+2	
 1.0876094E+7	 2.9964063E+1	 2.1702491E+2	
 1.0876174E+7	 3.0162500E+1	 2.9360038E+2	
 1.0876254E+7	 3.0360937E+1	 2.3241329E+2	
 1.0876334E+7	 3.0559375E+1	 9.9291645E+1	
 1.0876414E+7	 3.0757812E+1	 3.0984366E+2	
 1.0876494E+7	 3.0956250E+1	 1.0942844E+2	
 1.0876574E+7	 3.1154688E+1	 1.8637030E+2	
 1.0876654E+7	 3.1353125E+1	 3.0617976E+2	
 1.0876734E+7	 3.1551562E+1	 2.3314607E+2	
 1.0876814E+7	 3.1750000E+1	 1.1541280E+2	
 1.0876894E+7	 3.1948438E+1	 2.5586224E+2	
 1.0876974E+7	 3.2146875E+1	 1.2872496E+2	
 1.0877054E+7	 3.2345312E+1	 1.8356131E+2	
 1.0877134E+7	 3.2543750E+1	 2.9347825E+2	
 1.0877214E+7	 3.2742187E+1	 1.6792868E+2	
 1.0877294E+7	 3.2940625E+1	 9.9413775E+1	
 1.0877374E+7	 3.3139063E+1	 2.3339033E+2	
 1.0877454E+7	 3.3337500E+1	 1.3373229E+2	
 1.0877534E+7	 3.3535938E+1	 1.3947240E+2	
 1.0877614E+7	 3.3734375E+1	 3.1472889E+2	
 1.0877694E+7	 3.3932812E+1	 1.1016122E+2	
 1.0877774E+7	 3.4131250E+1	 1.0820713E+2	
 1.0877854E+7	 3.4329687E+1	 2.9628724E+2	
 1.0877934E+7	 3.4528125E+1	 1.4008304E+2	
 1.0878014E+7	 3.4726562E+1	 1.9259892E+2	
 1.0878094E+7	 3.4925000E+1	 1.4899853E+2	
 1.0878174E+7	 3.5123438E+1	 1.2054226E+2	
 1.0878254E+7	 3.5321875E+1	 2.9970688E+2	
 1.0878334E+7	 3.5520313E+1	 2.6722032E+2	
 1.0878414E+7	 3.5718750E+1	 1.2603810E+2	
