Programme...:	MICH
Date........:	   202020-02-
Heure.......:	     2 11:02:
Colonnes....:	            3
Lignes......:	         7524
D�calage....:	           17
Commentaires:	
P.abs.i.(mp):	 1.6097800E+5	P.cal.i.(�m):	 4.0084375E+0	V_min___(mV):	 3.9924279E+5	
P.abs.f.(mp):	 1.6850100E+5	P.cal.f.(�m):	 7.8650703E+1	V_max___(mV):	 5.9355155E+4	
Nbre_de_pts_:	 7.5240000E+3	D�lai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+1	
Source......:	na	
Filtre......:	as
D�tecteur...:	a	
�ch._du_pico:	a	
Temps___(ms):	Pos.cal.(�m):	Tension_(mV):	
 8.2593620E+6	 2.0647422E+1	 2.0762090E+2	
 8.2594420E+6	 2.0657344E+1	 2.2252077E+2	
 8.2595220E+6	 2.0667266E+1	 2.4816805E+2	
 8.2596020E+6	 2.0677187E+1	 2.5744992E+2	
 8.2596820E+6	 2.0687109E+1	 2.8639472E+2	
 8.2597620E+6	 2.0697031E+1	 2.9604298E+2	
 8.2598420E+6	 2.0706953E+1	 3.2510993E+2	
 8.2599220E+6	 2.0716875E+1	 3.3952126E+2	
 8.2600020E+6	 2.0726797E+1	 3.3561310E+2	
 8.2600820E+6	 2.0736719E+1	 3.5271129E+2	
 8.2601620E+6	 2.0746641E+1	 3.3622375E+2	
 8.2602420E+6	 2.0756562E+1	 3.4355155E+2	
 8.2603270E+6	 2.0766484E+1	 3.3439180E+2	
 8.2604070E+6	 2.0776406E+1	 3.2401076E+2	
 8.2604870E+6	 2.0786328E+1	 2.9995114E+2	
 8.2605670E+6	 2.0796250E+1	 2.7149487E+2	
 8.2606470E+6	 2.0806172E+1	 2.4792379E+2	
 8.2607270E+6	 2.0816094E+1	 2.1116267E+2	
 8.2608070E+6	 2.0826016E+1	 1.8820225E+2	
 8.2608870E+6	 2.0835937E+1	 1.3898388E+2	
 8.2609670E+6	 2.0845859E+1	 1.2347338E+2	
 8.2610470E+6	 2.0855781E+1	 1.0588666E+2	
 8.2611270E+6	 2.0865703E+1	 1.0014655E+2	
 8.2612070E+6	 2.0875625E+1	 1.0051294E+2	
 8.2612870E+6	 2.0885547E+1	 1.0075720E+2	
 8.2613670E+6	 2.0895469E+1	 1.0893992E+2	
 8.2614470E+6	 2.0905391E+1	 1.2225208E+2	
 8.2615270E+6	 2.0915312E+1	 1.3702980E+2	
 8.2616070E+6	 2.0925234E+1	 1.6194431E+2	
 8.2616870E+6	 2.0935156E+1	 1.8942355E+2	
 8.2617670E+6	 2.0945078E+1	 2.1983391E+2	
 8.2618470E+6	 2.0955000E+1	 2.4328285E+2	
 8.2619270E+6	 2.0964922E+1	 2.6196873E+2	
 8.2620070E+6	 2.0974844E+1	 2.9030287E+2	
 8.2620870E+6	 2.0984766E+1	 3.3268198E+2	
 8.2621700E+6	 2.0994687E+1	 3.4587201E+2	
 8.2622530E+6	 2.1004609E+1	 3.4965804E+2	
 8.2623330E+6	 2.1014531E+1	 3.6199316E+2	
 8.2624130E+6	 2.1024453E+1	 3.5735223E+2	
 8.2624970E+6	 2.1034375E+1	 3.6370298E+2	
 8.2625770E+6	 2.1044297E+1	 3.4074256E+2	
 8.2626570E+6	 2.1054219E+1	 3.4782609E+2	
 8.2627370E+6	 2.1064141E+1	 3.2449928E+2	
 8.2628170E+6	 2.1074063E+1	 3.0495846E+2	
 8.2628970E+6	 2.1083984E+1	 2.8077674E+2	
 8.2629770E+6	 2.1093906E+1	 2.5744992E+2	
 8.2630570E+6	 2.1103828E+1	 2.4975574E+2	
 8.2631370E+6	 2.1113750E+1	 2.1079628E+2	
 8.2632170E+6	 2.1123672E+1	 1.8600391E+2	
 8.2632970E+6	 2.1133594E+1	 1.3996091E+2	
 8.2633770E+6	 2.1143516E+1	 1.1333659E+2	
 8.2634570E+6	 2.1153437E+1	 1.0393258E+2	
 8.2635370E+6	 2.1163359E+1	 8.9032732E+1	
 8.2636170E+6	 2.1173281E+1	 8.8788472E+1	
 8.2636970E+6	 2.1183203E+1	 8.9643382E+1	
 8.2637770E+6	 2.1193125E+1	 9.6604787E+1	
 8.2638570E+6	 2.1203047E+1	 1.1919883E+2	
 8.2639370E+6	 2.1212969E+1	 1.3263312E+2	
 8.2640170E+6	 2.1222891E+1	 1.5681484E+2	
 8.2640970E+6	 2.1232813E+1	 1.7769907E+2	
 8.2641770E+6	 2.1242734E+1	 1.8905716E+2	
 8.2642570E+6	 2.1252656E+1	 2.3021495E+2	
 8.2643370E+6	 2.1262578E+1	 2.4096239E+2	
 8.2644170E+6	 2.1272500E+1	 2.6660967E+2	
 8.2644970E+6	 2.1282422E+1	 2.8651685E+2	
 8.2645770E+6	 2.1292344E+1	 2.9543233E+2	
 8.2646570E+6	 2.1302266E+1	 3.2242307E+2	
 8.2647370E+6	 2.1312188E+1	 3.2303372E+2	
 8.2648170E+6	 2.1322109E+1	 3.4086469E+2	
 8.2648970E+6	 2.1332031E+1	 3.5234490E+2	
 8.2649770E+6	 2.1341953E+1	 3.4648266E+2	
 8.2650570E+6	 2.1351875E+1	 3.7225208E+2	
 8.2651370E+6	 2.1361797E+1	 3.5991696E+2	
 8.2652200E+6	 2.1371719E+1	 3.6724475E+2	
 8.2653000E+6	 2.1381641E+1	 3.5930631E+2	
 8.2653800E+6	 2.1391562E+1	 3.3720079E+2	
 8.2654600E+6	 2.1401484E+1	 3.1485102E+2	
 8.2655400E+6	 2.1411406E+1	 2.9909623E+2	
 8.2656200E+6	 2.1421328E+1	 2.5525159E+2	
 8.2657000E+6	 2.1431250E+1	 2.2642893E+2	
 8.2657800E+6	 2.1441172E+1	 1.9198827E+2	
 8.2658600E+6	 2.1451094E+1	 1.5876894E+2	
 8.2659400E+6	 2.1461016E+1	 1.3886175E+2	
 8.2660200E+6	 2.1470937E+1	 1.0661944E+2	
 8.2661000E+6	 2.1480859E+1	 1.0002442E+2	
 8.2661800E+6	 2.1490781E+1	 9.5749877E+1	
 8.2662600E+6	 2.1500703E+1	 1.0368832E+2	
 8.2663400E+6	 2.1510625E+1	 1.0576453E+2	
 8.2664200E+6	 2.1520547E+1	 1.0515388E+2	
 8.2665000E+6	 2.1530469E+1	 1.1895457E+2	
 8.2665800E+6	 2.1540391E+1	 1.3214460E+2	
 8.2666600E+6	 2.1550312E+1	 1.4509037E+2	
 8.2667400E+6	 2.1560234E+1	 1.7256962E+2	
 8.2668200E+6	 2.1570156E+1	 1.9003420E+2	
 8.2669000E+6	 2.1580078E+1	 2.1775770E+2	
 8.2669800E+6	 2.1590000E+1	 2.4303859E+2	
 8.2670600E+6	 2.1599922E+1	 2.5305325E+2	
 8.2671400E+6	 2.1609844E+1	 2.8028822E+2	
 8.2672200E+6	 2.1619766E+1	 3.0471420E+2	
 8.2673000E+6	 2.1629687E+1	 3.1521741E+2	
 8.2673800E+6	 2.1639609E+1	 3.2254520E+2	
 8.2674600E+6	 2.1649531E+1	 3.3060578E+2	
 8.2675400E+6	 2.1659453E+1	 3.5246703E+2	
 8.2676200E+6	 2.1669375E+1	 3.4342942E+2	
 8.2677000E+6	 2.1679297E+1	 3.5234490E+2	
 8.2677800E+6	 2.1689219E+1	 3.4306303E+2	
 8.2678600E+6	 2.1699141E+1	 3.2730827E+2	
 8.2679400E+6	 2.1709062E+1	 3.2535419E+2	
 8.2680200E+6	 2.1718984E+1	 2.9824132E+2	
 8.2681000E+6	 2.1728906E+1	 2.9225695E+2	
 8.2681800E+6	 2.1738828E+1	 2.7723497E+2	
 8.2682600E+6	 2.1748750E+1	 2.4340498E+2	
 8.2683400E+6	 2.1758672E+1	 2.3864192E+2	
 8.2684200E+6	 2.1768594E+1	 1.9504152E+2	
 8.2685000E+6	 2.1778516E+1	 1.7745481E+2	
 8.2685800E+6	 2.1788437E+1	 1.5681486E+2	
 8.2686600E+6	 2.1798359E+1	 1.3910601E+2	
 8.2687400E+6	 2.1808281E+1	 1.3275525E+2	
 8.2688210E+6	 2.1818203E+1	 1.2103078E+2	
 8.2689010E+6	 2.1828125E+1	 1.1101612E+2	
 8.2689840E+6	 2.1838047E+1	 1.0393258E+2	
 8.2690640E+6	 2.1847969E+1	 1.0869566E+2	
 8.2691440E+6	 2.1857891E+1	 1.0539814E+2	
 8.2692240E+6	 2.1867812E+1	 1.1773327E+2	
 8.2693040E+6	 2.1877734E+1	 1.2188569E+2	
 8.2693840E+6	 2.1887656E+1	 1.2921348E+2	
 8.2694640E+6	 2.1897578E+1	 1.4081582E+2	
 8.2695440E+6	 2.1907500E+1	 1.4643380E+2	
 8.2696240E+6	 2.1917422E+1	 1.6365413E+2	
 8.2697040E+6	 2.1927344E+1	 1.7830972E+2	
 8.2697840E+6	 2.1937266E+1	 1.9088911E+2	
 8.2698640E+6	 2.1947187E+1	 2.0957498E+2	
 8.2699440E+6	 2.1957109E+1	 2.2874939E+2	
 8.2700240E+6	 2.1967031E+1	 2.4829018E+2	
 8.2701040E+6	 2.1976953E+1	 2.6453346E+2	
 8.2701840E+6	 2.1986875E+1	 2.9189056E+2	
 8.2702640E+6	 2.1996797E+1	 3.1069857E+2	
 8.2703440E+6	 2.2006719E+1	 3.1130922E+2	
 8.2704240E+6	 2.2016641E+1	 3.3512458E+2	
 8.2705090E+6	 2.2026563E+1	 3.3878848E+2	
 8.2705890E+6	 2.2036484E+1	 3.5319981E+2	
 8.2706690E+6	 2.2046406E+1	 3.4342942E+2	
 8.2707490E+6	 2.2056328E+1	 3.4758183E+2	
 8.2708290E+6	 2.2066250E+1	 3.2401076E+2	
 8.2709090E+6	 2.2076172E+1	 3.0862236E+2	
 8.2709890E+6	 2.2086094E+1	 2.8444064E+2	
 8.2710690E+6	 2.2096016E+1	 2.4609184E+2	
 8.2711490E+6	 2.2105937E+1	 2.0151441E+2	
 8.2712290E+6	 2.2115859E+1	 1.6817294E+2	
 8.2713090E+6	 2.2125781E+1	 1.4631167E+2	
 8.2713890E+6	 2.2135703E+1	 1.3190034E+2	
 8.2714690E+6	 2.2145625E+1	 1.1565706E+2	
 8.2715490E+6	 2.2155547E+1	 1.0808500E+2	
 8.2716290E+6	 2.2165469E+1	 9.6482657E+1	
 8.2717090E+6	 2.2175391E+1	 9.5261358E+1	
 8.2717890E+6	 2.2185312E+1	 9.5383488E+1	
 8.2718690E+6	 2.2195234E+1	 1.0087933E+2	
 8.2719490E+6	 2.2205156E+1	 1.2212995E+2	
 8.2720290E+6	 2.2215078E+1	 1.4154860E+2	
 8.2721090E+6	 2.2225000E+1	 1.7061554E+2	
 8.2721890E+6	 2.2234922E+1	 2.0212506E+2	
 8.2722690E+6	 2.2244844E+1	 2.1104054E+2	
 8.2723530E+6	 2.2254766E+1	 2.7784562E+2	
 8.2724330E+6	 2.2264688E+1	 2.8932583E+2	
 8.2725130E+6	 2.2274609E+1	 3.0727893E+2	
 8.2725930E+6	 2.2284531E+1	 3.2413289E+2	
 8.2726730E+6	 2.2294453E+1	 3.4489498E+2	
 8.2727530E+6	 2.2304375E+1	 3.4660479E+2	
 8.2728330E+6	 2.2314297E+1	 3.6944309E+2	
 8.2729130E+6	 2.2324219E+1	 3.6028334E+2	
 8.2729930E+6	 2.2334141E+1	 3.5942844E+2	
 8.2730730E+6	 2.2344062E+1	 3.5564241E+2	
 8.2731530E+6	 2.2353984E+1	 3.2449928E+2	
 8.2732330E+6	 2.2363906E+1	 3.2828531E+2	
 8.2733130E+6	 2.2373828E+1	 3.0080605E+2	
 8.2733930E+6	 2.2383750E+1	 2.7430385E+2	
 8.2734730E+6	 2.2393672E+1	 2.5403029E+2	
 8.2735530E+6	 2.2403594E+1	 1.9467513E+2	
 8.2736330E+6	 2.2413516E+1	 1.7159258E+2	
 8.2737130E+6	 2.2423437E+1	 1.3654128E+2	
 8.2737930E+6	 2.2433359E+1	 1.2359551E+2	
 8.2738730E+6	 2.2443281E+1	 1.0820714E+2	
 8.2739530E+6	 2.2453203E+1	 9.6116267E+1	
 8.2740380E+6	 2.2463125E+1	 9.9535905E+1	
 8.2741180E+6	 2.2473047E+1	 9.6238397E+1	
 8.2741980E+6	 2.2482969E+1	 1.0210063E+2	
 8.2742780E+6	 2.2492891E+1	 1.0698583E+2	
 8.2743580E+6	 2.2502812E+1	 1.2921348E+2	
 8.2744380E+6	 2.2512734E+1	 1.3397655E+2	
 8.2745180E+6	 2.2522656E+1	 1.6841720E+2	
 8.2745980E+6	 2.2532578E+1	 1.8734734E+2	
 8.2746780E+6	 2.2542500E+1	 2.0029311E+2	
 8.2747580E+6	 2.2552422E+1	 2.2508550E+2	
 8.2748430E+6	 2.2562344E+1	 2.3021495E+2	
 8.2749230E+6	 2.2572266E+1	 2.5048852E+2	
 8.2750030E+6	 2.2582187E+1	 2.6221299E+2	
 8.2750830E+6	 2.2592109E+1	 2.8089887E+2	
 8.2751630E+6	 2.2602031E+1	 2.8224230E+2	
 8.2752430E+6	 2.2611953E+1	 3.0886662E+2	
 8.2753230E+6	 2.2621875E+1	 3.2474354E+2	
 8.2754030E+6	 2.2631797E+1	 3.2718614E+2	
 8.2754830E+6	 2.2641719E+1	 3.5051295E+2	
 8.2755630E+6	 2.2651641E+1	 3.4978017E+2	
 8.2756430E+6	 2.2661562E+1	 3.4306303E+2	
 8.2757230E+6	 2.2671484E+1	 3.4025404E+2	
 8.2758030E+6	 2.2681406E+1	 3.1021005E+2	
 8.2758870E+6	 2.2691328E+1	 2.9604298E+2	
 8.2759670E+6	 2.2701250E+1	 2.7112848E+2	
 8.2760470E+6	 2.2711172E+1	 2.2972643E+2	
 8.2761270E+6	 2.2721094E+1	 2.1433805E+2	
 8.2762070E+6	 2.2731016E+1	 1.8160723E+2	
 8.2762870E+6	 2.2740937E+1	 1.3898388E+2	
 8.2763670E+6	 2.2750859E+1	 1.2725940E+2	
 8.2764470E+6	 2.2760781E+1	 1.0796287E+2	
 8.2765270E+6	 2.2770703E+1	 1.0771861E+2	
 8.2766070E+6	 2.2780625E+1	 1.0893992E+2	
 8.2766870E+6	 2.2790547E+1	 1.0478749E+2	
 8.2767670E+6	 2.2800469E+1	 1.1223742E+2	
 8.2768470E+6	 2.2810391E+1	 1.1541280E+2	
 8.2769270E+6	 2.2820312E+1	 1.3128969E+2	
 8.2770070E+6	 2.2830234E+1	 1.4460185E+2	
 8.2770870E+6	 2.2840156E+1	 1.6157793E+2	
 8.2771670E+6	 2.2850078E+1	 1.8624817E+2	
 8.2772470E+6	 2.2860000E+1	 1.9015633E+2	
 8.2773270E+6	 2.2869922E+1	 2.1226184E+2	
 8.2774070E+6	 2.2879844E+1	 2.2874939E+2	
 8.2774870E+6	 2.2889766E+1	 2.5122130E+2	
 8.2775670E+6	 2.2899687E+1	 2.7320468E+2	
 8.2776470E+6	 2.2909609E+1	 2.9054713E+2	
 8.2777270E+6	 2.2919531E+1	 3.0691254E+2	
 8.2778070E+6	 2.2929453E+1	 3.2327798E+2	
 8.2778870E+6	 2.2939375E+1	 3.3158281E+2	
 8.2779670E+6	 2.2949297E+1	 3.4990230E+2	
 8.2780470E+6	 2.2959219E+1	 3.4281877E+2	
 8.2781270E+6	 2.2969141E+1	 3.5771862E+2	
 8.2782070E+6	 2.2979062E+1	 3.4636053E+2	
 8.2782870E+6	 2.2988984E+1	 3.3952126E+2	
 8.2783680E+6	 2.2998906E+1	 3.2315585E+2	
 8.2784480E+6	 2.3008828E+1	 3.1228626E+2	
 8.2785280E+6	 2.3018750E+1	 3.0935514E+2	
 8.2786080E+6	 2.3028672E+1	 2.9115778E+2	
 8.2786880E+6	 2.3038594E+1	 2.5561798E+2	
 8.2787680E+6	 2.3048516E+1	 2.4169517E+2	
 8.2788480E+6	 2.3058438E+1	 2.1030776E+2	
 8.2789280E+6	 2.3068359E+1	 1.9601856E+2	
 8.2790080E+6	 2.3078281E+1	 1.7757694E+2	
 8.2790880E+6	 2.3088203E+1	 1.5889107E+2	
 8.2791680E+6	 2.3098125E+1	 1.4765510E+2	
 8.2792480E+6	 2.3108047E+1	 1.2957987E+2	
 8.2793280E+6	 2.3117969E+1	 1.2396190E+2	
 8.2794080E+6	 2.3127891E+1	 1.1406937E+2	
 8.2794880E+6	 2.3137812E+1	 1.0613092E+2	
 8.2795680E+6	 2.3147734E+1	 1.0210063E+2	
 8.2796480E+6	 2.3157656E+1	 9.1963850E+1	
 8.2797280E+6	 2.3167578E+1	 9.2818759E+1	
 8.2798080E+6	 2.3177500E+1	 9.6482657E+1	
 8.2798880E+6	 2.3187422E+1	 9.6604787E+1	
 8.2799680E+6	 2.3197344E+1	 1.0381045E+2	
 8.2800480E+6	 2.3207266E+1	 1.0906205E+2	
 8.2801280E+6	 2.3217188E+1	 1.2799218E+2	
 8.2802080E+6	 2.3227109E+1	 1.3666341E+2	
 8.2802880E+6	 2.3237031E+1	 1.5315095E+2	
 8.2803680E+6	 2.3246953E+1	 1.7843185E+2	
 8.2804480E+6	 2.3256875E+1	 2.1140693E+2	
 8.2805280E+6	 2.3266797E+1	 2.3607719E+2	
 8.2806080E+6	 2.3276719E+1	 2.5757205E+2	
 8.2806880E+6	 2.3286641E+1	 2.7393746E+2	
 8.2807680E+6	 2.3296563E+1	 3.0422568E+2	
 8.2808480E+6	 2.3306484E+1	 3.1057644E+2	
 8.2809280E+6	 2.3316406E+1	 3.4562775E+2	
 8.2810120E+6	 2.3326328E+1	 3.4538350E+2	
 8.2810920E+6	 2.3336250E+1	 3.6016122E+2	
 8.2811720E+6	 2.3346172E+1	 3.6443576E+2	
 8.2812520E+6	 2.3356094E+1	 3.6284807E+2	
 8.2813320E+6	 2.3366016E+1	 3.4404007E+2	
 8.2814120E+6	 2.3375937E+1	 3.1863704E+2	
 8.2814920E+6	 2.3385859E+1	 2.8553981E+2	
 8.2815720E+6	 2.3395781E+1	 2.5390816E+2	
 8.2816520E+6	 2.3405703E+1	 2.3558867E+2	
 8.2817320E+6	 2.3415625E+1	 2.1091841E+2	
 8.2818120E+6	 2.3425547E+1	 1.8404983E+2	
 8.2818930E+6	 2.3435469E+1	 1.6560821E+2	
 8.2819730E+6	 2.3445391E+1	 1.3336590E+2	
 8.2820530E+6	 2.3455312E+1	 1.2310699E+2	
 8.2821330E+6	 2.3465234E+1	 1.0075720E+2	
 8.2822130E+6	 2.3475156E+1	 9.7337566E+1	
 8.2822930E+6	 2.3485078E+1	 9.1597460E+1	
 8.2823730E+6	 2.3495000E+1	 9.1597460E+1	
 8.2824530E+6	 2.3504922E+1	 1.0490962E+2	
 8.2825330E+6	 2.3514844E+1	 1.0539814E+2	
 8.2826130E+6	 2.3524766E+1	 1.6463117E+2	
 8.2826930E+6	 2.3534687E+1	 1.6744016E+2	
 8.2827730E+6	 2.3544609E+1	 1.8075232E+2	
 8.2828530E+6	 2.3554531E+1	 2.0713238E+2	
 8.2829330E+6	 2.3564453E+1	 2.3094773E+2	
 8.2830130E+6	 2.3574375E+1	 2.6746458E+2	
 8.2830930E+6	 2.3584297E+1	 2.9115778E+2	
 8.2831730E+6	 2.3594219E+1	 3.0422568E+2	
 8.2832530E+6	 2.3604141E+1	 3.2950661E+2	
 8.2833330E+6	 2.3614062E+1	 3.3023939E+2	
 8.2834130E+6	 2.3623984E+1	 3.5319981E+2	
 8.2834930E+6	 2.3633906E+1	 3.5417685E+2	
 8.2835730E+6	 2.3643828E+1	 3.4733757E+2	
 8.2836530E+6	 2.3653750E+1	 3.5503176E+2	
 8.2837330E+6	 2.3663672E+1	 3.3121642E+2	
 8.2838130E+6	 2.3673594E+1	 3.1179774E+2	
 8.2838930E+6	 2.3683516E+1	 2.9604298E+2	
 8.2839730E+6	 2.3693437E+1	 2.6099169E+2	
 8.2840530E+6	 2.3703359E+1	 2.4206156E+2	
 8.2841330E+6	 2.3713281E+1	 2.0407914E+2	
 8.2842130E+6	 2.3723203E+1	 1.9040059E+2	
 8.2842930E+6	 2.3733125E+1	 1.5534928E+2	
 8.2843730E+6	 2.3743047E+1	 1.3019052E+2	
 8.2844530E+6	 2.3752969E+1	 1.2090865E+2	
 8.2845380E+6	 2.3762891E+1	 1.0552027E+2	
 8.2846180E+6	 2.3772812E+1	 1.0429897E+2	
 8.2846980E+6	 2.3782734E+1	 1.0600879E+2	
 8.2847780E+6	 2.3792656E+1	 1.1736688E+2	
 8.2848580E+6	 2.3802578E+1	 1.2103078E+2	
 8.2849380E+6	 2.3812500E+1	 1.3788471E+2	
 8.2850180E+6	 2.3822422E+1	 1.4887640E+2	
 8.2850980E+6	 2.3832344E+1	 1.6316561E+2	
 8.2851780E+6	 2.3842266E+1	 1.8637030E+2	
 8.2852580E+6	 2.3852187E+1	 1.9247679E+2	
 8.2853380E+6	 2.3862109E+1	 2.1726917E+2	
 8.2854180E+6	 2.3872031E+1	 2.2154373E+2	
 8.2854980E+6	 2.3881953E+1	 2.4670249E+2	
 8.2855780E+6	 2.3891875E+1	 2.7870053E+2	
 8.2856580E+6	 2.3901797E+1	 2.8981435E+2	
 8.2857380E+6	 2.3911719E+1	 3.1888130E+2	
 8.2858180E+6	 2.3921641E+1	 3.2291159E+2	
 8.2858980E+6	 2.3931562E+1	 3.3439180E+2	
 8.2859780E+6	 2.3941484E+1	 3.5429898E+2	
 8.2860580E+6	 2.3951406E+1	 3.3646801E+2	
 8.2861380E+6	 2.3961328E+1	 3.3927700E+2	
 8.2862180E+6	 2.3971250E+1	 3.1216413E+2	
 8.2862980E+6	 2.3981172E+1	 3.1546167E+2	
 8.2863780E+6	 2.3991094E+1	 2.9262334E+2	
 8.2864580E+6	 2.4001016E+1	 2.5964826E+2	
 8.2865380E+6	 2.4010938E+1	 1.8722521E+2	
 8.2866180E+6	 2.4020859E+1	 1.4643380E+2	
 8.2866980E+6	 2.4030781E+1	 1.2701514E+2	
 8.2867780E+6	 2.4040703E+1	 1.1297020E+2	
 8.2868600E+6	 2.4050625E+1	 1.0625305E+2	
 8.2869400E+6	 2.4060547E+1	 9.9902295E+1	
 8.2870240E+6	 2.4070469E+1	 9.6360527E+1	
 8.2871040E+6	 2.4080391E+1	 1.0503175E+2	
 8.2871840E+6	 2.4090312E+1	 1.0576453E+2	
 8.2872640E+6	 2.4100234E+1	 1.2579384E+2	
 8.2873440E+6	 2.4110156E+1	 1.4264777E+2	
 8.2874240E+6	 2.4120078E+1	 1.6682951E+2	
 8.2875090E+6	 2.4130000E+1	 1.8514900E+2	
 8.2875890E+6	 2.4139922E+1	 2.1751343E+2	
 8.2876690E+6	 2.4149844E+1	 2.2618467E+2	
 8.2877490E+6	 2.4159766E+1	 2.6355642E+2	
 8.2878290E+6	 2.4169687E+1	 2.8297508E+2	
 8.2879090E+6	 2.4179609E+1	 2.9469955E+2	
 8.2879890E+6	 2.4189531E+1	 3.2303372E+2	
 8.2880690E+6	 2.4199453E+1	 3.3243772E+2	
 8.2881490E+6	 2.4209375E+1	 3.5087934E+2	
 8.2882290E+6	 2.4219297E+1	 3.6516854E+2	
 8.2883090E+6	 2.4229219E+1	 3.5319981E+2	
 8.2883890E+6	 2.4239141E+1	 3.6382511E+2	
 8.2884690E+6	 2.4249063E+1	 3.4807035E+2	
 8.2885490E+6	 2.4258984E+1	 3.4477285E+2	
 8.2886290E+6	 2.4268906E+1	 3.3133855E+2	
 8.2887090E+6	 2.4278828E+1	 3.0923301E+2	
 8.2887890E+6	 2.4288750E+1	 2.9811919E+2	
 8.2888690E+6	 2.4298672E+1	 2.7173913E+2	
 8.2889490E+6	 2.4308594E+1	 2.4181730E+2	
 8.2890290E+6	 2.4318516E+1	 2.1177332E+2	
 8.2891090E+6	 2.4328437E+1	 1.8172936E+2	
 8.2891890E+6	 2.4338359E+1	 1.6402052E+2	
 8.2892690E+6	 2.4348281E+1	 1.4069369E+2	
 8.2893490E+6	 2.4358203E+1	 1.2616023E+2	
 8.2894290E+6	 2.4368125E+1	 1.1260381E+2	
 8.2895090E+6	 2.4378047E+1	 9.7948216E+1	
 8.2895890E+6	 2.4387969E+1	 9.5627747E+1	
 8.2896690E+6	 2.4397891E+1	 8.7933563E+1	
 8.2897490E+6	 2.4407812E+1	 9.3673669E+1	
 8.2898290E+6	 2.4417734E+1	 9.4650708E+1	
 8.2899090E+6	 2.4427656E+1	 9.6726917E+1	
 8.2899890E+6	 2.4437578E+1	 1.0600879E+2	
 8.2900690E+6	 2.4447500E+1	 1.0796287E+2	
 8.2901490E+6	 2.4457422E+1	 1.1968735E+2	
 8.2902290E+6	 2.4467344E+1	 1.3507572E+2	
 8.2903090E+6	 2.4477266E+1	 1.4264777E+2	
 8.2903890E+6	 2.4487187E+1	 1.6731803E+2	
 8.2904690E+6	 2.4497109E+1	 1.7940889E+2	
 8.2905490E+6	 2.4507031E+1	 2.0859794E+2	
 8.2906290E+6	 2.4516953E+1	 2.2826087E+2	
 8.2907090E+6	 2.4526875E+1	 2.6844162E+2	
 8.2907890E+6	 2.4536797E+1	 3.0019540E+2	
 8.2908690E+6	 2.4546719E+1	 3.0984366E+2	
 8.2909490E+6	 2.4556641E+1	 3.4391794E+2	
 8.2910290E+6	 2.4566562E+1	 3.4978017E+2	
 8.2911110E+6	 2.4576484E+1	 3.6431363E+2	
 8.2911910E+6	 2.4586406E+1	 3.5393259E+2	
 8.2912730E+6	 2.4596328E+1	 3.4477285E+2	
 8.2913530E+6	 2.4606250E+1	 3.3927700E+2	
 8.2914330E+6	 2.4616172E+1	 3.1668296E+2	
 8.2915130E+6	 2.4626094E+1	 2.8346360E+2	
 8.2915930E+6	 2.4636016E+1	 2.4218369E+2	
 8.2916730E+6	 2.4645937E+1	 1.9052272E+2	
 8.2917530E+6	 2.4655859E+1	 1.5351734E+2	
 8.2918330E+6	 2.4665781E+1	 1.3544211E+2	
 8.2919130E+6	 2.4675703E+1	 1.2042013E+2	
 8.2919930E+6	 2.4685625E+1	 1.1040547E+2	
 8.2920730E+6	 2.4695547E+1	 1.0405471E+2	
 8.2921530E+6	 2.4705469E+1	 9.5383488E+1	
 8.2922330E+6	 2.4715391E+1	 1.0442110E+2	
 8.2923130E+6	 2.4725312E+1	 1.1577919E+2	
 8.2923930E+6	 2.4735234E+1	 1.3141182E+2	
 8.2924730E+6	 2.4745156E+1	 1.5461650E+2	
 8.2925530E+6	 2.4755078E+1	 1.8221788E+2	
 8.2926330E+6	 2.4765000E+1	 2.1641426E+2	
 8.2927130E+6	 2.4774922E+1	 2.4255008E+2	
 8.2927930E+6	 2.4784844E+1	 2.6587689E+2	
 8.2928770E+6	 2.4794766E+1	 3.2120177E+2	
 8.2929620E+6	 2.4804687E+1	 3.3243772E+2	
 8.2930420E+6	 2.4814609E+1	 3.4587201E+2	
 8.2931220E+6	 2.4824531E+1	 3.4330729E+2	
 8.2932020E+6	 2.4834453E+1	 3.4636053E+2	
 8.2932820E+6	 2.4844375E+1	 3.5271129E+2	
 8.2933620E+6	 2.4854297E+1	 3.3341476E+2	
 8.2934420E+6	 2.4864219E+1	 3.2437715E+2	
 8.2935220E+6	 2.4874141E+1	 3.0422568E+2	
 8.2936020E+6	 2.4884062E+1	 2.7405959E+2	
 8.2936820E+6	 2.4893984E+1	 2.5280899E+2	
 8.2937620E+6	 2.4903906E+1	 2.2398633E+2	
 8.2938420E+6	 2.4913828E+1	 2.0823155E+2	
 8.2939220E+6	 2.4923750E+1	 1.7159258E+2	
 8.2940020E+6	 2.4933672E+1	 1.5644847E+2	
 8.2940820E+6	 2.4943594E+1	 1.2225208E+2	
 8.2941620E+6	 2.4953516E+1	 1.0478749E+2	
 8.2942470E+6	 2.4963437E+1	 1.0661944E+2	
 8.2943270E+6	 2.4973359E+1	 1.0784074E+2	
 8.2944070E+6	 2.4983281E+1	 1.2115291E+2	
 8.2944870E+6	 2.4993203E+1	 1.3507572E+2	
 8.2945670E+6	 2.5003125E+1	 1.7232536E+2	
